"Year","GDP","Population","CPI","Region","NationalCPI","Employment","rGDPpc","rGDPwk","GDPpc","rGDP","Inflation"
1939,538.868128417557,792000,6.19243239260187,"British Columbia",5.62043795620438,325983.838315719,12105.6233755092,29411.4388091766,680.389051032269,9587.65371340328,NA
1940,604.314734395037,805000,6.3453319578513,"British Columbia",5.83941605839416,321096.076891991,12855.763759646,32229.8856052238,750.701533409985,10348.889826515,NA
1941,711.999634427133,817800,6.65113108835016,"British Columbia",6.2043795620438,321273.915554244,14032.4759277426,35719.547271401,870.628068509579,11475.7588137079,NA
1942,902.8038530733,870000,6.95693021884902,"British Columbia",6.42335766423358,356990.894688824,16155.1891158623,39370.7927566373,1037.70557824517,14055.0145308002,NA
1943,1055.6977144544,9e+05,7.18627956672316,"British Columbia",6.56934306569343,393855.824068173,17855.6280099077,40801.8981233483,1172.99746050489,16070.065208917,NA
1944,1095.84965049898,932000,7.26272934934788,"British Columbia",6.64233576642336,385173.099456194,17701.6698248314,42832.5765741053,1175.80434602895,16497.9562767429,NA
1945,1161.65455541361,949000,7.33917913197259,"British Columbia",6.71532846715328,375119.914490765,18228.1891798763,46114.7245546424,1224.08277704279,17298.5515317026,NA
1946,1297.57461865361,1003000,7.56852847984673,"British Columbia",6.86131386861314,390000.018949581,18854.8951820649,48490.9203813551,1293.69353803949,18911.4598676111,NA
1947,1508.71051259331,1044000,8.25657652346916,"British Columbia",7.51824817518248,415000.016329713,19221.5656944243,48354.9730008581,1445.12501206256,20067.3145849789,NA
1948,1758.30017683553,1082000,9.55622282808931,"British Columbia",8.61313868613139,418000.005841658,18867.0638355265,48837.7100113551,1625.04637415483,20414.1630700396,NA
1949,1861.16088271742,1113000,9.93847174121288,"British Columbia",8.90510948905109,422000.002909026,18778.0066378189,49525.8797246926,1672.20205095905,20899.9213878924,NA
1950,2044.908029779,1137000,10.3207206543365,"British Columbia",9.12408759124088,411000.002833199,19711.6904189778,54530.8804182019,1798.51189954177,22412.1920063778,NA
1951,2370.93756678982,1165200,11.3910176110825,"British Columbia",10.0729927007299,416000.002867666,20200.4536541718,56580.6933547751,2034.79022209906,23537.568597841,NA
1952,2490.97797985614,1205000,11.6968167415813,"British Columbia",10.3649635036496,429000.00295728,19944.1285278646,56020.2207701849,2067.20164303414,24032.6748760768,NA
1953,2624.66115156251,1248000,11.5439171763319,"British Columbia",10.2189781021898,432000.002977961,20580.2757419908,59454.1295114641,2103.09387144432,25684.1841260045,NA
1954,2715.35933174139,1295000,11.6968167415813,"British Columbia",10.2919708029197,437000.003012428,20373.1881184353,60373.6348546969,2096.80257277327,26383.2786133738,NA
1955,3128.15686232505,1342000,11.773266524206,"British Columbia",10.2919708029197,462000.003184763,22648.3965996835,65788.1991931935,2330.96636536889,30394.1482367753,NA
1956,3444.31033542882,1398500,11.9261660894555,"British Columbia",10.4379562043796,489000.003370886,23595.2364523302,67480.4457078015,2462.86044721403,32997.9381785838,NA
1957,3698.56805443109,1482000,12.2319652199543,"British Columbia",10.8029197080292,509000.003508754,23101.717158016,67262.7595131065,2495.65995575647,34236.7448281797,NA
1958,3672.92495179133,1538000,12.5377643504532,"British Columbia",11.0948905109489,501000.003453607,21524.481486355,66077.1502950288,2388.11765396055,33104.652526014,NA
1959,3994.47821502909,1567000,12.7671136983273,"British Columbia",11.1678832116788,521000.003591476,22825.4945947664,68651.7270315509,2549.12457883158,35767.550029999,NA
1960,4083.68967264252,1602000,12.843563480952,"British Columbia",11.3138686131387,516000.003557009,22530.9284826235,69950.6728301313,2549.11964584427,36094.5474291629,NA
1961,4206.7759575369,1629100,12.843563480952,"British Columbia",11.4598540145985,527000.003632836,22533.1835436688,69656.1841706666,2582.26993894598,36708.8093109908,NA
1962,4543.07316909987,1660000,12.9200132635767,"British Columbia",11.6058394160584,551000.003798279,23581.1557235236,71043.0457916659,2736.79106572281,39144.7185010492,NA
1963,4888.74249657212,1699000,13.1493626114509,"British Columbia",11.7518248175182,571000.003936147,24484.9078935867,72854.3926872822,2877.423482385,41599.8585112037,NA
1964,5422.98693629222,1745000,13.2258123940756,"British Columbia",11.970802919708,605000.004170523,25960.9060826066,74878.9765320065,3107.72890331933,45301.7811141485,NA
1965,6084.26597951107,1797000,13.4551617419497,"British Columbia",12.2627737226277,639000.0044049,27610.3174335869,77645.9156277516,3385.79075098001,49615.7404281557,NA
1966,6807.91909692095,1873700,13.7609608724486,"British Columbia",12.7737226277372,678000.004673744,28444.4046166308,78608.0834259397,3633.4093488397,53296.2809301812,NA
1967,7406.68326439763,1945000,14.2961093508216,"British Columbia",13.2116788321168,723000.004983948,28823.463114729,77540.2978861563,3808.06337501164,56061.6357581478,NA
1968,8110.52226079249,2003000,14.8312578291946,"British Columbia",13.7226277372263,750000.005170071,29507.3758970207,78804.3646857445,4049.18734937219,59103.2739217325,NA
1969,9237.23004922412,2060000,15.3664063075676,"British Columbia",14.3795620437956,795000.005480275,31183.7887916737,80803.2760604073,4484.09225690491,64238.6049108479,NA
1970,9701.52265760416,2128000,15.8251050033159,"British Columbia",14.8175182481752,810000.005583676,30767.5424111025,80831.2713573957,4558.98621128015,65473.3302508261,NA
1971,10776.4504730145,2240470,16.3602534816889,"British Columbia",15.2554744525547,847000.005838733,31529.0500030932,83400.1064621952,4809.9061683551,70639.8906604303,NA
1972,12370.4596976778,2302086,17.2776508731855,"British Columbia",15.985401459854,878999.991182922,33615.5907108435,88038.659309905,5373.58712822972,77385.9807571628,NA
1973,15316.3912735637,2367271,18.5008473951809,"British Columbia",17.2262773722628,937000.000109178,37559.2609981272,94891.0878675962,6470.0624785095,88912.9493422976,NA
1974,18156.8478402379,2442578,20.6414413086729,"British Columbia",19.1240875912409,996000.025104584,38869.7089544308,95323.587917105,7433.47718690574,94942.2959584957,NA
1975,20290.6628721324,2499564,22.9349347874143,"British Columbia",21.1678832116788,1027000.00170282,38349.0441213242,93335.8227469712,8117.6808723971,95855.8901200737,NA
1976,23938.9700604644,2533899,25.1519784835311,"British Columbia",22.7007299270073,1060900,41617.5336722014,99401.0999664978,9447.48392120777,105454.626954458,NA
1977,26705.5203690406,2570315,26.9867732665242,"British Columbia",24.5255474452555,1089100,42363.9048428491,99980.3324544557,10389.9795818958,108888.580076148,NA
1978,29918.6149567179,2615162,29.0509173973915,"British Columbia",26.7153284671533,1137500,42823.5206704864,98453.1375504797,11440.4442083197,111990.443963671,NA
1979,34736.5148647413,2665238,31.3444108761329,"British Columbia",29.1970802919708,1188500,44638.6264235084,100103.124452452,13033.1755981047,118972.563411739,NA
1980,39818.1284808304,2745861,34.2900302114804,"British Columbia",32.1167883211679,1266400,45151.292352329,97898.9045876961,14501.1449890692,123979.172769858,NA
1981,46596,2826558,39.1238670694864,"British Columbia",36.1313868613139,1319600,45625.3388986416,97728.6046276649,16485.0677042537,128962.666666667,NA
1982,46600,2876513,43.2779456193353,"British Columbia",40.0729927007299,1253400,40426.654074817,92777.8809579655,16200.1701365507,116287.795992714,NA
1983,49329,2907502,45.619335347432,"British Columbia",42.4087591240876,1244900,40006.1467910354,93435.5786064976,16966.1104274391,116317.951807229,NA
1984,51788,2947181,47.4320241691843,"British Columbia",44.2335766423358,1245100,39725.5824627618,94031.3885215523,17572.04596528,117078.481848185,NA
1985,55788,2975131,48.9425981873112,"British Columbia",45.985401459854,1279700,40776.9479410358,94800.9392082222,18751.443213761,121316.761904762,NA
1986,58954,3003621,50.3776435045317,"British Columbia",47.8832116788321,1331800,40990.6563915565,92446.6108585849,19627.6427685117,123120.396341463,NA
1987,65147,3048651,51.8882175226586,"British Columbia",50,1377700,42738.2471788342,94573.5646367134,21369.1235894171,130294,NA
1988,72095,3114761,53.7764350453172,"British Columbia",51.970802919708,1434600,44537.0032521008,96697.4214321183,23146.2381864933,138722.120786517,NA
1989,78443,3196725,56.1933534743202,"British Columbia",54.5985401459854,1508300,44943.6030850926,95254.4848983574,24538.5511734666,143672.339572193,NA
1990,82374,3292111,59.214501510574,"British Columbia",57.2262773722628,1559600,43724.0306432249,92295.6926422788,25021.6350542251,143944.362244898,NA
1991,84975,3373787,62.3867069486405,"British Columbia",60.4379562043796,1577500,41673.8614156904,89127.5637933806,25186.8301110888,140598.731884058,NA
1992,90515,3468802,64.0483383685801,"British Columbia",61.3138686131387,1617200,42558.1093305137,91284.7234491125,26094.0232391471,147625.654761905,NA
1993,97221,3567772,66.3141993957704,"British Columbia",62.4817518248175,1668000,43612.3806044309,93284.7903919855,27249.7794141554,155599.030373832,NA
1994,103598,3676075,67.5981873111783,"British Columbia",62.5547445255474,1743200,45051.2404189533,95004.4393202753,28181.6883496664,165611.738623104,NA
1995,109203,3777390,69.1842900302115,"British Columbia",63.941605839416,1785600,45212.5710341347,95646.0090158099,28909.6439605124,170785.51369863,NA
1996,112540,3874317,69.7885196374622,"British Columbia",64.8905109489051,1813400,44764.1729304747,95638.3567748307,29047.7005366365,173430.596175478,NA
1997,118585,3948583,70.3172205438066,"British Columbia",65.985401459854,1859900,45513.5407721787,96625.6214650421,30032.2925971165,179713.993362832,NA
1998,119775,3983113,70.5438066465257,"British Columbia",66.6423357664234,1857700,45122.5195456322,96747.6418124356,30070.7009818702,179728.094194962,NA
1999,125658,4011375,71.2990936555891,"British Columbia",67.8102189781022,1893700,46195.7191905057,97855.1793144716,31325.4183415911,185308.353067815,NA
2000,136411,4039230,72.583081570997,"British Columbia",69.6350364963504,1930800,48497.9076096924,101457.53229454,33771.5356639756,195894.203354298,NA
2001,138815,4076896,73.7915407854985,"British Columbia",71.3868613138686,1920900,47696.7158598722,101230.959499323,34049.1884021569,194454.550102249,NA
2002,143993,4100504,75.5287009063444,"British Columbia",72.992700729927,1952400,48108.8202816044,101039.955951649,35115.9272128499,197270.41,NA
2003,151958,4124447,77.190332326284,"British Columbia",75.036496350365,1998100,49100.4298570374,101352.345039071,36843.2422576893,202512.120622568,NA
2004,164600,4155630,78.7009063444109,"British Columbia",76.4233576642336,2028300,51828.2856283018,106187.042649282,39608.9160969576,215379.17860554,NA
2005,177197,4196076,80.2870090634441,"British Columbia",78.1021897810219,2089700,54069.18317713,108569.843455596,42229.2160580504,226878.401869159,NA
2006,190479,4241793,81.6465256797583,"British Columbia",79.6350364963504,2153400,56388.8772989589,111075.482959312,44905.3030169082,239189.945004583,NA
2007,200440,4290987,83.0815709969789,"British Columbia",81.3868613138686,2211300,57394.8460148194,111373.643610814,46711.8637273895,246280.538116592,NA
2008,206427,4349338,84.8187311178248,"British Columbia",83.2846715328467,2244400,56987.3240692954,110433.583181653,47461.7056664715,247857.134092901,NA
2009,198179,4410513,84.8187311178248,"British Columbia",83.5036496350365,2202000,53810.0095166926,107779.176432106,44933.3218153988,237329.746503496,NA
2010,206990,4465557,85.9516616314199,"British Columbia",85.036496350365,2221700,54509.0193781448,109561.656860607,46352.5602741159,243413.13304721,NA
2011,218771,4503819,87.9909365558912,"British Columbia",87.5182481751825,2234900,55502.2011816016,111849.240781923,48574.5541728031,249971.86822352,NA
2012,223328,4570866,88.9728096676737,"British Columbia",88.8321167883212,2295600,55001.5180080404,109515.842747578,48859.0127122519,251404.568611339,NA
2013,230981,4634943,88.8972809667674,"British Columbia",89.6350364963504,2322000,55597.345925497,110977.833469406,49834.7013113214,257690.529315961,NA
2014,243872,4712691,89.8036253776435,"British Columbia",91.3868613138686,2349300,56625.1301462492,113589.895379074,51747.9291555504,266856.741214057,NA
2015,250784,4765472,90.785498489426,"British Columbia",92.4087591240876,2388900,56948.3000269246,113602.716407513,52625.2173971435,271385.529225908,NA
2016,263912,4861269,92.4471299093656,"British Columbia",93.7226277372263,2467900,57924.864661811,114100.388552882,54288.7052742813,281588.348909657,NA
2017,282283,4934202,94.4108761329305,"British Columbia",95.1824817518248,2560300,60105.0240250807,115834.21073882,57209.4535246024,296570.329754601,NA
2018,297392,5020979,96.9788519637462,"British Columbia",97.3722627737226,2606400,60828.2908999207,117179.853903619,59229.8832558352,305417.571214393,NA
2019,308993,5111022,99.2447129909366,"British Columbia",99.2700729927007,2677700,60900.7371427752,116243.420604601,60456.2062147257,311265.007352941,NA
2020,307412,5176101,100,"British Columbia",100,2509200,59390.649448301,122513.948668898,59390.649448301,307412,NA
2021,357002,5226665,102.794561933535,"British Columbia",103.357664233577,2663900,66085.0613921363,129661.202523041,68303.9758622372,345404.47740113,NA
2022,395629,5357486,109.894259818731,"British Columbia",110.36496350365,2747900,66910.7425389663,130453.570509158,73846.0165831511,358473.366402116,NA
2023,409881,5531553,114.199395770393,"British Columbia",114.671532846715,2791800,64618.23498712,128031.80442643,74098.720558223,357439.191597709,NA
2024,NA,5698430,NA,"British Columbia",NA,NA,NA,NA,NA,NA,NA
1971,NA,18991,NA,"Yukon",15.2554744525547,NA,NA,NA,NA,NA,NA
1972,NA,20143,NA,"Yukon",15.985401459854,NA,NA,NA,NA,NA,NA
1973,NA,21148,NA,"Yukon",17.2262773722628,NA,NA,NA,NA,NA,NA
1974,NA,21069,NA,"Yukon",19.1240875912409,NA,NA,NA,NA,NA,NA
1975,NA,21908,NA,"Yukon",21.1678832116788,NA,NA,NA,NA,NA,NA
1976,NA,22441,NA,"Yukon",22.7007299270073,NA,NA,NA,NA,NA,NA
1977,NA,22462,NA,"Yukon",24.5255474452555,NA,NA,NA,NA,NA,NA
1978,NA,23157,NA,"Yukon",26.7153284671533,NA,NA,NA,NA,NA,NA
1979,NA,22972,NA,"Yukon",29.1970802919708,NA,NA,NA,NA,NA,NA
1980,NA,23019,NA,"Yukon",32.1167883211679,NA,NA,NA,NA,NA,NA
1981,501,23880,NA,"Yukon",36.1313868613139,NA,58065.5804273895,NA,20979.8994974874,1386.60606060606,NA
1982,494,24668,NA,"Yukon",40.0729927007299,NA,49973.6685330552,NA,20025.9445435382,1232.75045537341,NA
1983,472,23664,NA,"Yukon",42.4087591240876,NA,47032.5230216723,NA,19945.9093982421,1112.97762478485,NA
1984,477,23921,NA,"Yukon",44.2335766423358,NA,45080.3200799993,NA,19940.6379331968,1078.36633663366,NA
1985,515,24375,NA,"Yukon",45.985401459854,NA,45945.4619454619,NA,21128.2051282051,1119.92063492063,NA
1986,663,24430,NA,"Yukon",47.8832116788321,NA,56676.9915038487,NA,27138.7638149816,1384.61890243902,NA
1987,920,25706,NA,"Yukon",50,NA,71578.6197774839,NA,35789.3098887419,1840,NA
1988,1006,26653,NA,"Yukon",51.970802919708,NA,72626.0551229134,NA,37744.3439762878,1935.70224719101,NA
1989,1069,27167,NA,"Yukon",54.5985401459854,NA,72070.0779433368,NA,39349.2104391357,1957.92780748663,NA
1990,1107,27957,NA,"Yukon",57.2262773722628,NA,69192.9041173289,NA,39596.5232321064,1934.42602040816,NA
1991,1011,28871,NA,"Yukon",60.4379562043796,NA,57940.1425330769,NA,35017.8379688961,1672.78985507246,NA
1992,1182,30084,NA,"Yukon",61.3138686131387,13290,64080.0995308375,145055.35848651,39289.9880335062,1927.78571428571,NA
1993,957,30337,NA,"Yukon",62.4817518248175,12766.6666666667,50487.7606968943,119972.365242429,31545.6373405413,1531.64719626168,NA
1994,993,29684,NA,"Yukon",62.5547445255474,12725,53476.9427388956,124747.313812289,33452.3649103894,1587.40956826138,NA
1995,1132,30442,NA,"Yukon",63.941605839416,14591.6666666667,58155.3543395195,121327.147696424,37185.4674462913,1770.36529680365,NA
1996,1222,31387,NA,"Yukon",64.8905109489051,15758.3333333333,59998.4740015632,119503.253526413,38933.3163411604,1883.17210348706,NA
1997,1186,31797,NA,"Yukon",65.985401459854,15316.6666666667,56526.3155844,117347.154949108,37299.1162688304,1797.36725663717,NA
1998,1131,31149,NA,"Yukon",66.6423357664234,15025,54483.9123772018,112953.037380197,36309.3518250987,1697.11938663746,NA
1999,1146,30785,NA,"Yukon",67.8102189781022,15008.3333333333,54897.2150158404,112604.826047483,37225.921715121,1690.01076426265,NA
2000,1262,30431,NA,"Yukon",69.6350364963504,15000,59554.6015465995,120820.405310971,41470.8685222306,1812.30607966457,NA
2001,1338,30160,NA,"Yukon",71.3868613138686,14825,62145.0423914989,126427.958079434,44363.3952254642,1874.29447852761,NA
2002,1318,30339,NA,"Yukon",72.992700729927,15158.3333333333,59516.1343485283,119119.956019791,43442.4338310426,1805.66,NA
2003,1360,30943,NA,"Yukon",75.036496350365,15058.3333333333,58573.8733111755,120362.016283411,43951.7823094076,1812.4513618677,NA
2004,1465,31455,NA,"Yukon",76.4233576642336,16491.6666666667,60942.7181566669,116237.687697905,46574.4714671753,1916.95319961796,NA
2005,1573,31901,NA,"Yukon",78.1021897810219,17091.6666666667,63133.6960403491,117836.842752794,49308.799097207,2014.02803738318,NA
2006,1701,32272,NA,"Yukon",79.6350364963504,17100,66187.2366279839,124911.959091128,52708.2300446207,2135.9945004583,NA
2007,1815,32555,NA,"Yukon",81.3868613138686,17041.6666666667,68502.2173582754,130861.008475227,55751.8046383044,2230.08968609865,NA
2008,2044,33084,NA,"Yukon",83.2846715328467,17816.6666666667,74181.8742846801,137749.286931769,61782.1303349051,2454.23312883436,NA
2009,2137,33733,NA,"Yukon",83.5036496350365,17325,75865.4605407044,147715.415897234,63350.4283639166,2559.16958041958,NA
2010,2314,34598,NA,"Yukon",85.036496350365,17300,78651.4986229326,157293.904587065,66882.4787559975,2721.18454935622,NA
2011,2495,35366,NA,"Yukon",87.5182481751825,19058.3333333333,80609.4562109643,149584.645125857,70547.9839393768,2850.83402835696,NA
